Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6322.0,132762.0,2019-01-01 00:00:00,15:51:00,Cash,126.44,4761904762,6322.0,8.5
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27072.0,568512.0,1/27/2019,11:17:00,Cash,541.44,4761904762,27072.0,6.2
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,49065.0,1030365.0,1/21/2019,17:36:00,Cash,98.13,4761904762,49065.0,8.9
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20608.0,432768.0,2019-02-02 00:00:00,15:47:00,Cash,412.16,4761904762,20608.0,9.6
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,36985.0,776685.0,2019-03-02 00:00:00,15:53:00,Credit card,73.97,4761904762,36985.0,5.4
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1595.0,33495.0,2019-05-01 00:00:00,12:40:00,Ewallet,31.9,4761904762,1595.0,9.1
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019,19:48:00,Ewallet,138.8,4761904762,6.94,9.0
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9331.0,195951.0,3/25/2019,17:53:00,Cash,186.62,4761904762,9331.0,6.3
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,44225.0,928725.0,2/25/2019,16:36:00,Credit card,88.45,4761904762,44225.0,9.5
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9672.0,203112.0,1/28/2019,20:54:00,Ewallet,193.44,4761904762,9672.0,9.8
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,7275.0,152775.0,2019-08-01 00:00:00,12:50:00,Cash,145.5,4761904762,7275.0,6.7
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25215.0,529515.0,1/29/2019,10:48:00,Credit card,504.3,4761904762,25215.0,7.7
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,153225.0,3217725.0,3/29/2019,14:28:00,Cash,306.45,4761904762,153225.0,7.0
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4785.0,100485.0,2019-09-02 00:00:00,17:15:00,Credit card,95.7,4761904762,4785.0,5.1
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,31759.0,666939.0,1/16/2019,18:03:00,Credit card,635.18,4761904762,31759.0,6.2
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,107275.0,2252775.0,2019-05-01 00:00:00,17:29:00,Ewallet,214.55,4761904762,107275.0,6.1
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,18998.0,398958.0,1/27/2019,18:05:00,Ewallet,379.96,4761904762,18998.0,9.3
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,348425.0,7316925.0,3/14/2019,12:07:00,Cash,696.85,4761904762,348425.0,7.6
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,204365.0,4291665.0,2/23/2019,19:49:00,Credit card,408.73,4761904762,204365.0,8.2
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,25735.0,540435.0,3/18/2019,15:52:00,Ewallet,51.47,4761904762,25735.0,8.5
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13715.0,288015.0,3/29/2019,16:48:00,Ewallet,274.3,4761904762,13715.0,9.8
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,98475.0,2067975.0,1/22/2019,20:46:00,Credit card,196.95,4761904762,98475.0,8.7
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3473.0,72933.0,2019-01-03 00:00:00,18:14:00,Ewallet,69.46,4761904762,3473.0,9.7
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,15:05:00,Credit card,359.6,4761904762,17.98,4.3
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,68565.0,1439865.0,3/26/2019,10:34:00,Credit card,137.13,4761904762,68565.0,7.7
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24951.0,523971.0,3/20/2019,11:23:00,Cash,499.02,4761904762,24951.0,7.3
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11232.0,235872.0,2019-06-02 00:00:00,13:55:00,Credit card,224.64,4761904762,11232.0,5.9
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6287.0,132027.0,2019-01-01 00:00:00,11:43:00,Cash,125.74,4761904762,6287.0,5.0
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24513.0,514773.0,1/27/2019,14:36:00,Credit card,490.26,4761904762,24513.0,8.0
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,228525.0,4799025.0,2/25/2019,16:03:00,Ewallet,457.05,4761904762,228525.0,7.1
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7842.0,164682.0,1/16/2019,20:03:00,Credit card,156.84,4761904762,7842.0,9.0
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5986.0,125706.0,1/13/2019,14:55:00,Ewallet,119.72,4761904762,5986.0,6.7
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-07-02 00:00:00,11:28:00,Credit card,543.6,4761904762,27.18,6.1
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,441405.0,9269505.0,2/17/2019,19:41:00,Cash,882.81,4761904762,441405.0,9.3
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7629.0,160209.0,2019-12-02 00:00:00,19:01:00,Ewallet,152.58,4761904762,7629.0,7.0
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34672.0,728112.0,1/24/2019,18:04:00,Credit card,693.44,4761904762,34672.0,7.2
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11475.0,240975.0,2019-06-02 00:00:00,19:20:00,Ewallet,229.5,4761904762,11475.0,8.2
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,73395.0,1541295.0,3/26/2019,10:31:00,Ewallet,146.79,4761904762,73395.0,8.4
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-11-03 00:00:00,13:28:00,Ewallet,141.6,4761904762,7.08,6.2
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,58345.0,1225245.0,2019-07-02 00:00:00,11:36:00,Ewallet,116.69,4761904762,58345.0,7.4
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3698.0,77658.0,2019-05-01 00:00:00,11:32:00,Credit card,73.96,4761904762,3698.0,5.0
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4897.0,102837.0,2019-07-03 00:00:00,11:44:00,Ewallet,97.94,4761904762,4897.0,6.9
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,17:16:00,Credit card,292.2,4761904762,14.61,4.9
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26244.0,551124.0,2019-01-02 00:00:00,18:43:00,Ewallet,524.88,4761904762,26244.0,5.1
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4602.0,96642.0,1/22/2019,11:00:00,Ewallet,92.04,4761904762,4602.0,9.1
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3794.0,79674.0,2019-03-01 00:00:00,10:30:00,Credit card,75.88,4761904762,3794.0,7.1
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4036.0,84756.0,2/13/2019,12:14:00,Credit card,80.72,4761904762,4036.0,5.0
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5631.0,118251.0,1/28/2019,16:43:00,Credit card,112.62,4761904762,5631.0,5.5
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-05-01 00:00:00,20:40:00,Credit card,71.2,4761904762,3.56,9.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7762.0,163002.0,3/19/2019,13:40:00,Ewallet,155.24,4761904762,7762.0,4.9
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-12-01 00:00:00,16:23:00,Ewallet,294.2,4761904762,14.71,8.9
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,274275.0,5759775.0,2019-07-01 00:00:00,12:08:00,Credit card,548.55,4761904762,274275.0,6.0
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12885.0,270585.0,1/26/2019,17:45:00,Cash,257.7,4761904762,12885.0,4.2
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19818.0,416178.0,1/23/2019,10:28:00,Cash,396.36,4761904762,19818.0,7.3
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,85905.0,1804005.0,2019-09-02 00:00:00,20:31:00,Ewallet,171.81,4761904762,85905.0,6.5
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,244395.0,5132295.0,2/22/2019,10:49:00,Cash,488.79,4761904762,244395.0,8.9
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26208.0,550368.0,2019-05-02 00:00:00,12:34:00,Cash,524.16,4761904762,26208.0,9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6663.0,139923.0,2019-07-03 00:00:00,10:23:00,Credit card,133.26,4761904762,6663.0,8.6
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6762.0,142002.0,3/25/2019,18:51:00,Cash,135.24,4761904762,6762.0,6.9
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5622.0,118062.0,1/20/2019,13:45:00,Credit card,112.44,4761904762,5622.0,7.7
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7204.0,151284.0,2019-04-02 00:00:00,19:38:00,Cash,144.08,4761904762,7204.0,9.5
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,20:23:00,Ewallet,985.2,4761904762,49.26,4.5
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12498.0,262458.0,2019-02-01 00:00:00,15:24:00,Ewallet,249.96,4761904762,12498.0,5.6
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10863.0,228123.0,3/29/2019,16:54:00,Ewallet,217.26,4761904762,10863.0,8.2
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9711.0,203931.0,3/14/2019,12:32:00,Cash,194.22,4761904762,9711.0,7.3
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-11-02 00:00:00,15:42:00,Credit card,892.0,4761904762,44.6,4.4
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16968.0,356328.0,1/30/2019,13:58:00,Ewallet,339.36,4761904762,16968.0,5.7
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22353.0,469413.0,3/20/2019,15:08:00,Ewallet,447.06,4761904762,22353.0,5.0
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9925.0,208425.0,3/20/2019,13:02:00,Cash,198.5,4761904762,9925.0,9.0
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40605.0,852705.0,1/17/2019,13:01:00,Credit card,812.1,4761904762,40605.0,6.3
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24665.0,517965.0,2019-03-02 00:00:00,16:40:00,Credit card,493.3,4761904762,24665.0,9.4
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29583.0,621243.0,2019-01-01 00:00:00,13:55:00,Cash,591.66,4761904762,29583.0,7.7
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27951.0,586971.0,2019-10-01 00:00:00,10:33:00,Credit card,559.02,4761904762,27951.0,5.5
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25893.0,543753.0,2019-02-03 00:00:00,16:42:00,Ewallet,517.86,4761904762,25893.0,4.1
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,17:16:00,Credit card,410.2,4761904762,20.51,7.6
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13335.0,280035.0,1/29/2019,11:48:00,Cash,266.7,4761904762,13335.0,8.6
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,35455.0,744555.0,2019-10-03 00:00:00,19:35:00,Ewallet,70.91,4761904762,35455.0,8.3
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7239.0,152019.0,1/13/2019,19:55:00,Credit card,144.78,4761904762,7239.0,8.1
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,214775.0,4510275.0,3/22/2019,14:33:00,Credit card,429.55,4761904762,214775.0,8.6
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,284585.0,5976285.0,2019-01-03 00:00:00,19:49:00,Ewallet,569.17,4761904762,284585.0,6.3
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2019,18:43:00,Cash,241.2,4761904762,12.06,5.8
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6354.0,133434.0,1/14/2019,14:43:00,Ewallet,127.08,4761904762,6354.0,6.2
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12854.0,269934.0,3/26/2019,13:54:00,Cash,257.08,4761904762,12854.0,7.7
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6951.0,145971.0,2019-01-03 00:00:00,12:15:00,Ewallet,139.02,4761904762,6951.0,8.1
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4083.0,85743.0,2019-07-01 00:00:00,12:37:00,Cash,81.66,4761904762,4083.0,7.3
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15536.0,326256.0,2019-01-02 00:00:00,19:54:00,Cash,310.72,4761904762,15536.0,8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9298.0,195258.0,2/13/2019,15:06:00,Credit card,185.96,4761904762,9298.0,8.0
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3616.0,75936.0,1/14/2019,18:03:00,Credit card,72.32,4761904762,3616.0,9.5
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9459.0,198639.0,1/19/2019,15:58:00,Ewallet,189.18,4761904762,9459.0,7.0
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10342.0,217182.0,2019-09-03 00:00:00,13:53:00,Credit card,206.84,4761904762,10342.0,9.8
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7851.0,164871.0,3/27/2019,14:03:00,Cash,157.02,4761904762,7851.0,9.2
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10765.0,226065.0,2019-04-02 00:00:00,16:38:00,Ewallet,215.3,4761904762,10765.0,7.7
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29805.0,625905.0,3/14/2019,11:07:00,Cash,596.1,4761904762,29805.0,5.3
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3655.0,76755.0,2019-04-03 00:00:00,12:23:00,Cash,73.1,4761904762,3655.0,4.4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13959.0,293139.0,2019-03-03 00:00:00,10:54:00,Credit card,279.18,4761904762,13959.0,4.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8484.0,178164.0,1/27/2019,17:38:00,Ewallet,169.68,4761904762,8484.0,9.4
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2279.0,47859.0,2019-07-02 00:00:00,14:13:00,Cash,45.58,4761904762,2279.0,9.8
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-05-02 00:00:00,11:51:00,Ewallet,225.6,4761904762,11.28,4.8
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,13:05:00,Cash,290.4,4761904762,14.52,5.3
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2223.0,46683.0,2019-01-03 00:00:00,11:30:00,Credit card,44.46,4761904762,2223.0,8.7
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2/15/2019,13:30:00,Credit card,156.6,4761904762,7.83,9.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20997.0,440937.0,2/17/2019,19:11:00,Ewallet,419.94,4761904762,20997.0,5.3
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,92125.0,1934625.0,1/26/2019,18:53:00,Cash,184.25,4761904762,92125.0,9.2
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7032.0,147672.0,3/24/2019,14:22:00,Ewallet,140.64,4761904762,7032.0,9.6
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4154.0,87234.0,1/23/2019,17:16:00,Ewallet,83.08,4761904762,4154.0,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,32495.0,682395.0,1/26/2019,10:06:00,Credit card,64.99,4761904762,32495.0,4.5
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,20:35:00,Ewallet,775.6,4761904762,38.78,6.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16353.0,343413.0,3/17/2019,13:54:00,Ewallet,327.06,4761904762,16353.0,7.8
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,181615.0,3813915.0,2019-08-01 00:00:00,20:08:00,Cash,363.23,4761904762,181615.0,4.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-08-02 00:00:00,15:26:00,Cash,127.0,4761904762,6.35,8.6
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,187775.0,3943275.0,2019-10-02 00:00:00,12:56:00,Ewallet,375.55,4761904762,187775.0,5.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9958.0,209118.0,3/28/2019,19:16:00,Credit card,199.16,4761904762,9958.0,6.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,15305.0,321405.0,1/23/2019,12:20:00,Ewallet,30.61,4761904762,15305.0,5.2
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5789.0,121569.0,1/17/2019,10:37:00,Ewallet,115.78,4761904762,5789.0,8.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1448.0,30408.0,2019-07-02 00:00:00,10:18:00,Credit card,28.96,4761904762,1448.0,6.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,445365.0,9352665.0,2019-09-03 00:00:00,11:23:00,Cash,890.73,4761904762,445365.0,6.7
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13983.0,293643.0,1/24/2019,11:45:00,Cash,279.66,4761904762,13983.0,7.2
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,40465.0,849765.0,1/19/2019,16:08:00,Credit card,80.93,4761904762,40465.0,9.0
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33725.0,708225.0,2019-03-02 00:00:00,11:25:00,Ewallet,674.5,4761904762,33725.0,4.2
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17424.0,365904.0,3/20/2019,12:24:00,Ewallet,348.48,4761904762,17424.0,4.2
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,1/13/2019,19:51:00,Cash,435.6,4761904762,21.78,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,219775.0,4615275.0,3/14/2019,18:10:00,Ewallet,439.55,4761904762,219775.0,4.4
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29559.0,620739.0,1/23/2019,11:22:00,Credit card,591.18,4761904762,29559.0,4.0
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13038.0,273798.0,2019-07-02 00:00:00,17:55:00,Ewallet,260.76,4761904762,13038.0,8.5
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10752.0,225792.0,3/28/2019,15:30:00,Credit card,215.04,4761904762,10752.0,9.2
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,45805.0,961905.0,3/20/2019,19:44:00,Cash,91.61,4761904762,45805.0,9.8
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,331065.0,6952365.0,1/17/2019,15:27:00,Credit card,662.13,4761904762,331065.0,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41625.0,874125.0,2019-12-01 00:00:00,11:25:00,Credit card,832.5,4761904762,41625.0,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,45675.0,959175.0,2/16/2019,15:42:00,Cash,91.35,4761904762,45675.0,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7888.0,165648.0,1/26/2019,16:04:00,Cash,157.76,4761904762,7888.0,9.1
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6087.0,127827.0,2019-09-03 00:00:00,12:37:00,Ewallet,121.74,4761904762,6087.0,8.7
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,14:41:00,Cash,825.8,4761904762,41.29,5.0
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7995.0,167895.0,1/25/2019,14:19:00,Ewallet,159.9,4761904762,7995.0,7.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,126945.0,1/26/2019,18:19:00,Credit card,12.09,4761904762,0.6045,8.2
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32095.0,673995.0,1/19/2019,14:08:00,Credit card,641.9,4761904762,32095.0,6.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,117465.0,2466765.0,2019-05-03 00:00:00,16:38:00,Ewallet,234.93,4761904762,117465.0,5.4
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8377.0,175917.0,1/15/2019,10:54:00,Credit card,167.54,4761904762,8377.0,7.0
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14955.0,314055.0,3/18/2019,11:29:00,Ewallet,299.1,4761904762,14955.0,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,119865.0,2517165.0,3/20/2019,19:28:00,Credit card,239.73,4761904762,119865.0,5.0
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33235.0,697935.0,1/15/2019,15:01:00,Credit card,664.7,4761904762,33235.0,5.0
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,101325.0,2127825.0,2019-03-03 00:00:00,20:31:00,Credit card,202.65,4761904762,101325.0,6.0
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16:00,Cash,46.2,4761904762,2.31,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,44075.0,925575.0,2019-08-03 00:00:00,15:27:00,Cash,88.15,4761904762,44075.0,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7863.0,165123.0,2/27/2019,17:36:00,Ewallet,157.26,4761904762,7863.0,7.5
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,148185.0,3111885.0,2/23/2019,20:00:00,Ewallet,296.37,4761904762,148185.0,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,15:29:00,Ewallet,708.4,4761904762,35.42,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5567.0,116907.0,3/27/2019,15:08:00,Ewallet,111.34,4761904762,5567.0,6.0
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29008.0,609168.0,3/30/2019,19:26:00,Credit card,580.16,4761904762,29008.0,4.0
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,30125.0,632625.0,2/16/2019,15:53:00,Ewallet,60.25,4761904762,30125.0,5.5
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8712.0,182952.0,1/18/2019,18:43:00,Ewallet,174.24,4761904762,8712.0,8.7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21063.0,442323.0,3/30/2019,14:58:00,Cash,421.26,4761904762,21063.0,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,16815.0,353115.0,3/20/2019,19:55:00,Cash,33.63,4761904762,16815.0,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1549.0,32529.0,1/16/2019,15:10:00,Cash,30.98,4761904762,1549.0,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,16:44:00,Cash,247.4,4761904762,12.37,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18915.0,397215.0,1/15/2019,18:22:00,Ewallet,378.3,4761904762,18915.0,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16743.0,351603.0,1/22/2019,11:52:00,Cash,334.86,4761904762,16743.0,9.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-03-02 00:00:00,17:24:00,Cash,727.8,4761904762,36.39,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16794.0,352674.0,2019-06-03 00:00:00,15:31:00,Ewallet,335.88,4761904762,16794.0,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12036.0,252756.0,2/16/2019,18:04:00,Credit card,240.72,4761904762,12036.0,9.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,23535.0,494235.0,3/14/2019,14:13:00,Credit card,47.07,4761904762,23535.0,5.8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,49845.0,1046745.0,2/27/2019,10:23:00,Credit card,99.69,4761904762,49845.0,8.0
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,132225.0,2776725.0,1/18/2019,10:11:00,Ewallet,264.45,4761904762,132225.0,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,69825.0,1466325.0,1/29/2019,15:48:00,Cash,139.65,4761904762,69825.0,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,27725.0,582225.0,2/26/2019,17:46:00,Credit card,55.45,4761904762,27725.0,4.9
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,64455.0,1353555.0,2019-03-02 00:00:00,11:46:00,Cash,128.91,4761904762,64455.0,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5999.0,125979.0,1/16/2019,12:07:00,Credit card,119.98,4761904762,5999.0,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17625.0,370125.0,3/24/2019,18:14:00,Credit card,352.5,4761904762,17625.0,5.9
